<doc id="edoc_wd_1792-03-10" attrs="word" year="1792" month="03" day="10" corpus="1">
<head id="hl1">
Jnländische	w25
<g/>
.
</p>
<p id="p204">
Merkwürdige	w13703
in	w13704
dem	w13705
Archive	w13706
der	w13707
Bastille	w13708
wirk=lich	w13709
<g/>
=
gefundene	w13711
Jnquisitionsakten	w13712
<g/>
,
und	w13714
andere	w13715
wichtige	w13716
Papiere	w13717
<g/>
,
8	w13719
<g/>
.
1	w13721
Rthl	w13722
<g/>
.
</p>
<p id="p205">
Merciers	w13724
neuester	w13725
Gemälde	w13726
von	w13727
Paris	w13728
in	w13729
2	w13730
Bän=den	w13731
<g/>
=
<g/>
,
8	w13734
<g/>
.
2	w13736
Rthl	w13737
<g/>
.
</p>
<p id="p206">
Ueber	w13739
Seelengröße	w13740
und	w13741
Standhaftigkeit	w13742
im	w13743
Un=glück	w13744
<g/>
=
<g/>
,
8	w13747
<g/>
.
1	w13749
Rthl	w13750
<g/>
.
4	w13752
Gr	w13753
<g/>
.
</p>
<p id="p207">
Aufklärung	w13755
über	w13756
wichtige	w13757
Gegenstände	w13758
in	w13759
der	w13760
Freymaurerey	w13761
<g/>
,
besonders	w13763
über	w13764
die	w13765
Entstehung	w13766
derselben	w13767
ohne	w13768
alle	w13769
Schwärmerey	w13770
<g/>
.
16	w13772
Gr	w13773
<g/>
.
</p>
<p id="p208">
Notuma	w13775
über	w13776
das	w13777
Ganze	w13778
der	w13779
Maurerey	w13780
<g/>
,
3	w13782
Theile	w13783
<g/>
.
mit	w13785
einer	w13786
allegorischen	w13787
illum	w13788
<g/>
.
Vignette	w13790
<g/>
,
8	w13792
<g/>
.
2	w13794
R	w13795
<g/>
.
</p>
<p id="p209">
Mann	w13797
und	w13798
Weib	w13799
im	w13800
Ehestande	w13801
<g/>
,
physikalisch	w13803
be=trachtet	w13804
<g/>
=
<g/>
,
nebst	w13807
einem	w13808
Anhang	w13809
<g/>
,
enthaltend	w13811
<g/>
:
die	w13813
Ursachen	w13814
der	w13815
Liebe	w13816
und	w13817
deren	w13818
Heilmittel	w13819
<g/>
,
inso=fern	w13821
<g/>
=
es	w13823
Krankheit	w13824
ist	w13825
<g/>
,
8	w13827
<g/>
.
neue	w13829
Aufl	w13830
<g/>
.
21	w13832
<g/>
.
Gr	w13834
<g/>
.
</p>
<p id="p210">
Aspasia	w13836
<g/>
,
ein	w13838
interessanter	w13839
Roman	w13840
<g/>
,
a	w13842
<g/>
.
d	w13844
<g/>
.
Engl	w13846
<g/>
,
übersetzt	w13848
<g/>
,
3	w13850
Theile	w13851
<g/>
,
8	w13853
<g/>
.
2	w13855
Rthlr	w13856
<g/>
.
</p>
<p id="p211">
Moralische	w13858
Aufsätze	w13859
für	w13860
junge	w13861
Weiber	w13862
<g/>
,
a	w13864
<g/>
.
d	w13866
<g/>
.
Engl	w13868
<g/>
.
der	w13870
Frau	w13871
Griffith	w13872
<g/>
,
8	w13874
<g/>
.
8	w13876
Gr	w13877
<g/>
.
</p>
<p id="p212">
Salvadori	w13879
<g/>
(
Math	w13881
<g/>
.
<g/>
)
über	w13884
die	w13885
Schwindsucht	w13886
<g/>
,
a	w13888
<g/>
.
d	w13890
<g/>
.
Jtal	w13892
<g/>
.
gr8	w13894
<g/>
.
1	w13896
Rthl	w13897
<g/>
.
</p>
<p id="p213">
Felix	w13899
und	w13900
Hanuchen	w13901
<g/>
,
ein	w13903
Lustsp	w13904
<g/>
.
in	w13906
4	w13907
Aufz	w13908
<g/>
.
von	w13910
C	w13911
<g/>
.
F	w13913
<g/>
.
Bretzner	w13915
<g/>
,
8	w13917
<g/>
.
12	w13919
Gr	w13920
<g/>
.
</p>
<p id="p214">
Der	w13922
Geisterbeschwörer	w13923
<g/>
,
ein	w13925
Trauersp	w13926
<g/>
.
in	w13928
3	w13929
Akten	w13930
von	w13931
C	w13932
<g/>
.
F	w13934
<g/>
.
Bretzner	w13936
<g/>
,
8	w13938
8	w13939
Gr	w13940
<g/>
.
</p>
<p id="p215">
Bella	w13942
und	w13943
Fernando	w13944
<g/>
,
oder	w13946
die	w13947
Satire	w13948
<g/>
,
eine	w13950
Ope=rette	w13951
<g/>
=
in	w13953
einem	w13954
Aufzug	w13955
<g/>
,
in	w13957
Musik	w13958
gesetzt	w13959
von	w13960
Friedr	w13961
<g/>
.
Preu	w13963
<g/>
,
Querfolio	w13965
<g/>
.
1	w13967
Rthl	w13968
<g/>
.
</p>
<head id="hl49">
Phäton	w13970
zu	w13971
verkaufen	w13972
<g/>
.
</head>
<p id="p216">
Es	w13974
ist	w13975
ein	w13976
fast	w13977
neuer	w13978
nach	w13979
der	w13980
neuesten	w13981
Art	w13982
mit	w13983
seinem	w13984
Tuch	w13985
ausgefütteter	w13986
schön	w13987
lakirter	w13988
englischer	w13989
Phäton	w13990
zu	w13991
verkaufen	w13992
<g/>
.
Nähere	w13994
Nach=richt	w13995
<g/>
=
bekömmt	w13997
man	w13998
in	w13999
der	w14000
untern	w14001
Bäckenstrasse	w14002
bey	w14003
der	w14004
weissen	w14005
Rose	w14006
Nr	w14007
<g/>
.
762	w14009
im	w14010
2ten	w14011
Stock	w14012
rechterhand	w14013
<g/>
.
</p>
<head id="hl50">
Pierutsch	w14015
zu	w14016
verkaufen	w14017
<g/>
.
</head>
<p id="p217">
Jn	w14019
der	w14020
obern	w14021
Bäckenstrasse	w14022
Nr	w14023
<g/>
.
792	w14025
steht	w14026
ein	w14027
4sitziges	w14028
Pierutsch	w14029
täglich	w14030
zu	w14031
verkaufen	w14032
<g/>
;
dasselbe	w14034
ist	w14035
grün	w14036
angestrichen	w14037
<g/>
,
ganz	w14039
neu	w14040
mit	w14041
weissen	w14042
Tuch	w14043
fournirt	w14044
<g/>
,
hat	w14046
eisene	w14047
Axen	w14048
<g/>
,
2	w14050
Schwannenhälse	w14051
und	w14052
4	w14053
gute	w14054
Brüßler	w14055
Schneckenfedern	w14056
<g/>
,
kann	w14058
auch	w14059
durch	w14060
Aushebung	w14061
des	w14062
vordern	w14063
Sitzes	w14064
2sitzig	w14065
ge=richtet	w14066
<g/>
=
werden	w14068
<g/>
.
Wer	w14070
es	w14071
an	w14072
sich	w14073
zu	w14074
bringen	w14075
ge=denket	w14076
<g/>
=
<g/>
,
beliebe	w14079
sich	w14080
im	w14081
obbemeldten	w14082
Haus	w14083
im	w14084
3ten	w14085
Stock	w14086
des	w14087
weitern	w14088
zu	w14089
erkundigen	w14090
<g/>
.
</p>
<head id="hl51">
Pferd	w14092
und	w14093
Wagen	w14094
zu	w14095
verkaufen	w14096
<g/>
.
</head>
<p id="p218">
An	w14098
Bauernmarkt	w14099
im	w14100
Fuchsischen	w14101
Bierhaus	w14102
Nr	w14103
<g/>
.
562	w14105
sind	w14106
zwey	w14107
pohlnische	w14108
Pferde	w14109
<g/>
,
licht=braune	w14111
<g/>
=
Stuzschweif	w14113
<g/>
,
8	w14115
bis	w14116
9	w14117
Jahr	w14118
alt	w14119
<g/>
,
14	w14121
Faust	w14122
hoh	w14123
<g/>
,
samt	w14125
einem	w14126
Reiskalleß	w14127
<g/>
,
mit	w14129
Ge=schirr	w14130
<g/>
=
und	w14132
Halftern	w14133
<g/>
,
welches	w14135
auf	w14136
Reisen	w14137
gut	w14138
zu	w14139
gebrauchen	w14140
<g/>
,
um	w14142
einen	w14143
billegen	w14144
Preis	w14145
zu	w14146
verkaufen	w14147
<g/>
.
</p>
<head id="hl52">
Wohnungen	w14149
und	w14150
Garten	w14151
zu	w14152
verlassen	w14153
<g/>
.
</head>
<p id="p219">
Jn	w14155
der	w14156
Leopoldstadt	w14157
in	w14158
der	w14159
Schifgasse	w14160
<g/>
,
beym	w14162
</p>
<p id="p220">
goldenen	w14164
Schif	w14165
Nr	w14166
<g/>
.
42	w14168
<g/>
,
ist	w14170
eine	w14171
Wohnung	w14172
von	w14173
4	w14174
Zimmern	w14175
mit	w14176
der	w14177
schönsten	w14178
Aussicht	w14179
über	w14180
die	w14181
Donau	w14182
gegen	w14183
der	w14184
Stadt	w14185
<g/>
,
dann	w14187
2	w14188
eigends	w14189
für	w14190
den	w14191
Sommer	w14192
zubereitete	w14193
Zimmer	w14194
<g/>
,
deren	w14196
eines	w14197
mit	w14198
einem	w14199
grossen	w14200
Billard	w14201
versehen	w14202
<g/>
,
und	w14204
wo=von	w14205
<g/>
=
man	w14207
den	w14208
freyen	w14209
Prospekt	w14210
gegen	w14211
die	w14212
Glacis	w14213
und	w14214
Kaltenbergergegend	w14215
hat	w14216
<g/>
,
dann	w14218
ein	w14219
sowohl	w14220
für	w14221
Blumenwerk	w14222
als	w14223
Küchenwaare	w14224
sehr	w14225
schick=sam	w14226
<g/>
=
mit	w14228
einem	w14229
Pumpenbrunn	w14230
versehener	w14231
Garten	w14232
<g/>
,
eine	w14234
gewölbten	w14235
Stallung	w14236
auf	w14237
4	w14238
Pferde	w14239
<g/>
,
nebst	w14241
ei=nem	w14242
<g/>
=
zur	w14244
einen	w14245
verheiratheten	w14246
Kutscher	w14247
oder	w14248
Be=dienten	w14249
<g/>
=
anwendbaren	w14251
Zimmer	w14252
und	w14253
Küche	w14254
<g/>
,
ein	w14256
gewölbtes	w14257
Magazin	w14258
für	w14259
Heu	w14260
<g/>
,
Stroh	w14262
<g/>
,
oder	w14264
Ha=ber	w14265
<g/>
=
eine	w14267
Wagenschupfe	w14268
<g/>
,
Keller	w14270
<g/>
,
Holzgewölb	w14272
<g/>
,
und	w14274
Boden	w14275
zu	w14276
verlassen	w14277
<g/>
.
Wer	w14279
solche	w14280
zu	w14281
be=stehen	w14282
<g/>
=
gedenket	w14284
<g/>
,
beliebe	w14286
sich	w14287
diesfalls	w14288
beym	w14289
Hausinhaber	w14290
allda	w14291
im	w14292
ersten	w14293
Stock	w14294
anzufragen	w14295
<g/>
.
</p>
<head id="hl53">
Wohnung	w14297
samt	w14298
Garten	w14299
zu	w14300
verlassen	w14301
<g/>
.
</head>
<p id="p221">
Kommenden	w14303
Georgi	w14304
ist	w14305
in	w14306
der	w14307
Alstergasse	w14308
Nr	w14309
<g/>
.
25	w14311
der	w14312
ganze	w14313
erste	w14314
Stock	w14315
samt	w14316
Garten	w14317
<g/>
,
wie	w14319
auch	w14320
Wagenschupfen	w14321
und	w14322
Stallung	w14323
zu	w14324
verlas=sen	w14325
<g/>
=
<g/>
.
Das	w14328
mehrere	w14329
ist	w14330
beym	w14331
Hausmeister	w14332
allda	w14333
zu	w14334
erfragen	w14335
<g/>
.
</p>
<head id="hl54">
Haus	w14337
zu	w14338
verkaufen	w14339
<g/>
.
</head>
<p id="p222">
Ein	w14341
Haus	w14342
in	w14343
der	w14344
Kärntnerstrasse	w14345
<g/>
,
3	w14347
Stock	w14348
hoch	w14349
<g/>
,
mit	w14351
2	w14352
Stiegen	w14353
<g/>
,
guten	w14355
Kellern	w14356
<g/>
,
und	w14358
über=haupt	w14359
<g/>
=
gut	w14361
bey	w14362
Bau	w14363
<g/>
,
wird	w14365
mit	w14366
sehr	w14367
billigen	w14368
Bedingnissen	w14369
verkauft	w14370
<g/>
.
Wer	w14372
hievon	w14373
nähere	w14374
Wissenschaft	w14375
verlangt	w14376
<g/>
,
hat	w14378
sich	w14379
in	w14380
der	w14381
Kanzley	w14382
des	w14383
Hrn	w14384
<g/>
.
Dr	w14386
<g/>
.
Edlen	w14388
v	w14389
<g/>
.
Rösler	w14391
in	w14392
der	w14393
Anna=gasse	w14394
<g/>
=
im	w14396
Kremsmünsterhof	w14397
<g/>
.
Nr	w14399
<g/>
.
1023	w14401
anzu=melden	w14402
<g/>
=
<g/>
.
</p>
<head id="hl55">
Haus	w14405
zu	w14406
verkaufen	w14407
<g/>
.
</head>
<p id="p223">
Das	w14409
sogenannte	w14410
Hoftischlerische	w14411
3	w14412
Stock	w14413
hohe	w14414
festgebaue	w14415
burgerl	w14416
<g/>
.
Haus	w14418
am	w14419
alten	w14420
Kienmarkt	w14421
Nr	w14422
<g/>
.
474	w14424
<g/>
,
wobey	w14426
sich	w14427
eine	w14428
geraumige	w14429
uralte	w14430
Tischlerwerkstatt	w14431
befindet	w14432
<g/>
,
ist	w14434
gegen	w14435
billigen	w14436
Preis	w14437
und	w14438
Bedingnisse	w14439
täglich	w14440
zu	w14441
verkaufen	w14442
<g/>
.
Kauflustige	w14444
belieben	w14445
sich	w14446
bey	w14447
Hrn	w14448
<g/>
.
Wechselge=richtsadvokatens	w14450
<g/>
=
und	w14452
kaiserl	w14453
<g/>
.
Notars	w14455
<g/>
,
Anton	w14457
Riedl	w14458
<g/>
,
im	w14460
Gundlhof	w14461
im	w14462
3ten	w14463
Stock	w14464
zu	w14465
melden	w14466
<g/>
.
</p>
<head id="hl56">
Haus	w14468
samt	w14469
Garten	w14470
zu	w14471
verkaufen	w14472
<g/>
.
</head>
<p id="p224">
Auf	w14474
den	w14475
Vorstadtsgrund	w14476
Margarethen	w14477
auf=ser	w14478
<g/>
=
<g/>
,
der	w14481
neuen	w14482
Wieden	w14483
ist	w14484
das	w14485
Haus	w14486
Nr	w14487
<g/>
.
85	w14489
in	w14490
der	w14491
Schloßgasse	w14492
<g/>
,
der	w14494
vormalige	w14495
sogenannte	w14496
Maulbeergarten	w14497
<g/>
,
täglich	w14499
zu	w14500
verkaufen	w14501
<g/>
.
Es	w14503
bestehet	w14504
in	w14505
6	w14506
Wohnungen	w14507
<g/>
,
worunter	w14509
zwey	w14510
La=den	w14511
<g/>
=
auf	w14513
die	w14514
Gassen	w14515
sind	w14516
hat	w14517
<g/>
,
einen	w14519
grossen	w14520
Hof	w14521
<g/>
,
wo	w14523
noch	w14524
gebaut	w14525
werden	w14526
kann	w14527
<g/>
,
einen	w14529
Pum=penbrunn	w14530
<g/>
=
mit	w14532
genugsamen	w14533
Wasser	w14534
<g/>
,
ein	w14536
Kel=ler	w14537
<g/>
=
<g/>
,
6	w14540
Holzlagen	w14541
und	w14542
einen	w14543
Hauskanal	w14544
<g/>
,
der	w14546
in	w14547
den	w14548
Hauptkanal	w14549
geht	w14550
<g/>
,
dann	w14552
einen	w14553
grossen	w14554
Obstgarten	w14555
mit	w14556
den	w14557
beßten	w14558
okulirten	w14559
Bäumen	w14560
<g/>
,
</p>
<p id="p225">
gemauerten	w14562
Lusthaus	w14563
<g/>
,
Kügelstadt	w14565
und	w14566
Glas=haus	w14567
<g/>
=
<g/>
,
worin	w14570
Pfirsichbäume	w14571
von	w14572
bester	w14573
Gattung	w14574
<g/>
,
und	w14576
2	w14577
Oefen	w14578
<g/>
,
nebst	w14580
übriger	w14581
Garteneinrichtung	w14582
<g/>
;
ist	w14584
noch	w14585
8	w14586
Jahre	w14587
Steuer	w14588
frey	w14589
<g/>
,
und	w14591
können	w14592
1000	w14593
fl	w14594
<g/>
.
darauf	w14596
liegen	w14597
verbleiben	w14598
<g/>
.
Das	w14600
mehrere	w14601
der	w14602
billigsten	w14603
Bedingnisse	w14604
wegen	w14605
ist	w14606
auf	w14607
der	w14608
neuen	w14609
Wieden	w14610
beym	w14611
schwarzen	w14612
Bock	w14613
Nr	w14614
<g/>
.
122	w14616
beym	w14617
Kässtecher	w14618
einzuhollen	w14619
<g/>
.
</p>
<head id="hl57">
Haus	w14621
zu	w14622
verkaufen	w14623
<g/>
.
</head>
<p id="p226">
An	w14625
der	w14626
Hernalserlinie	w14627
in	w14628
der	w14629
Alstervorstadt	w14630
der	w14631
Bründlmühl	w14632
gegenüber	w14633
ist	w14634
das	w14635
Haus	w14636
Nr	w14637
<g/>
.
142	w14639
<g/>
,
welches	w14641
sowohl	w14642
wegen	w14643
den	w14644
aneinander	w14645
stossenden	w14646
Zimmern	w14647
<g/>
,
die	w14649
sehr	w14650
licht	w14651
<g/>
,
als	w14653
wegen	w14654
den	w14655
Wasser	w14656
und	w14657
freyen	w14658
Platz	w14659
besonders	w14660
vortheil=haft	w14661
<g/>
=
für	w14663
eine	w14664
Fabrik	w14665
wäre	w14666
<g/>
,
um	w14668
billigen	w14669
Preis	w14670
täglich	w14671
zu	w14672
verkaufen	w14673
<g/>
;
auch	w14675
kann	w14676
das	w14677
meiste	w14678
Geld	w14679
auf	w14680
2	w14681
oder	w14682
3	w14683
Jahre	w14684
auf	w14685
den	w14686
ersten	w14687
Satz	w14688
gegen	w14689
die	w14690
landesüblichen	w14691
pr	w14692
<g/>
.
Ct	w14694
<g/>
.
liegen	w14696
bleiben	w14697
<g/>
.
Anbey	w14699
ist	w14700
zu	w14701
ebener	w14702
Erde	w14703
eine	w14704
grosse	w14705
Wohnung	w14706
die	w14707
ebenfalls	w14708
zu	w14709
obigen	w14710
Gebrauch	w14711
wäre	w14712
<g/>
,
auf	w14714
Georgi	w14715
zu	w14716
verlassen	w14717
<g/>
.
Liebhaber	w14719
in	w14720
beyden	w14721
Fäl=len	w14722
<g/>
=
können	w14724
sich	w14725
bey	w14726
Hrn	w14727
<g/>
.
Franz	w14729
Derssel	w14730
in	w14731
der	w14732
Josephstadt	w14733
an	w14734
der	w14735
Glacis	w14736
Nr	w14737
<g/>
.
7	w14739
wo	w14740
die	w14741
Schmie=de	w14742
<g/>
=
ist	w14744
im	w14745
ersten	w14746
Stock	w14747
Nr	w14748
<g/>
.
3	w14750
melden	w14751
<g/>
.
</p>
<head id="hl58">
Haus	w14753
zu	w14754
verkaufen	w14755
<g/>
.
</head>
<p id="p227">
Jn	w14757
Nußdorf	w14758
nächst	w14759
Wien	w14760
ist	w14761
das	w14762
Freyhaus	w14763
Nr	w14764
<g/>
.
89	w14766
in	w14767
der	w14768
schönsten	w14769
Lage	w14770
und	w14771
Aussicht	w14772
samt	w14773
einen	w14774
Ziergarten	w14775
mit	w14776
Wasserkünsten	w14777
täglich	w14778
zu	w14779
verkaufen	w14780
<g/>
,
und	w14782
sich	w14783
dieserwegen	w14784
in	w14785
der	w14786
Stadt	w14787
im	w14788
Krautgässel	w14789
<g/>
.
Nr	w14791
<g/>
.
1119	w14793
bey	w14794
dem	w14795
Eigenthü=mer	w14796
<g/>
=
<g/>
,
Johann	w14799
Georg	w14800
Seidl	w14801
<g/>
,
zu	w14803
melden	w14804
<g/>
.
</p>
<head id="hl59">
Baugründe	w14806
zu	w14807
verkaufen	w14808
<g/>
.
</head>
<p id="p228">
Auf	w14810
dem	w14811
burgl	w14812
<g/>
.
Grund	w14814
Wieden	w14815
in	w14816
der	w14817
gros=sen	w14818
<g/>
=
Neugasse	w14820
sind	w14821
von	w14822
dem	w14823
vormals	w14824
Fürst	w14825
Eßter=hazischen	w14826
<g/>
=
Garten	w14828
mehrere	w14829
Gründe	w14830
zum	w14831
Häuser=bau	w14832
<g/>
=
zu	w14834
verkaufen	w14835
<g/>
.
Die	w14837
Gründe	w14838
sind	w14839
ganz	w14840
eben	w14841
<g/>
,
und	w14843
sandreich	w14844
<g/>
.
Die	w14846
Kauflustigen	w14847
haben	w14848
sich	w14849
so=wohl	w14850
<g/>
=
wegen	w14852
Einsicht	w14853
des	w14854
diesfälligen	w14855
Plans	w14856
<g/>
,
als	w14858
wegen	w14859
dem	w14860
Verkaufspreis	w14861
bey	w14862
Simon	w14863
Woitsch	w14864
<g/>
,
Gastgeb	w14866
und	w14867
Hausinhaber	w14868
zu	w14869
Margarethen	w14870
in	w14871
der	w14872
Schloßgasse	w14873
Nr	w14874
<g/>
.
109	w14876
<g/>
,
zu	w14878
melden	w14879
<g/>
.
</p>
<head id="hl60">
Landwirthschaft	w14881
zu	w14882
verkaufen	w14883
<g/>
.
</head>
<p id="p229">
Eine	w14885
halbe	w14886
Stunde	w14887
ausser	w14888
Wien	w14889
auf	w14890
der	w14891
Baadnerstrasse	w14892
ist	w14893
eine	w14894
Wirthschaft	w14895
zu	w14896
verkau=sen	w14897
<g/>
=
<g/>
,
bestehend	w14900
in	w14901
26	w14902
Joch	w14903
Aeckern	w14904
und	w14905
einem	w14906
Mayerhof	w14907
<g/>
,
nebst	w14909
Küh	w14910
<g/>
=
und	w14912
Pferdstallungen	w14913
<g/>
,
Stadel	w14915
und	w14916
Schupfen	w14917
<g/>
,
wie	w14919
auch	w14920
ein	w14921
Herrschafts=gebäude	w14922
<g/>
=
<g/>
,
bestehend	w14925
in	w14926
2	w14927
grossen	w14928
Sälen	w14929
<g/>
,
und	w14931
11	w14932
Nebenzimmern	w14933
<g/>
,
wovon	w14935
einige	w14936
mit	w14937
beson=ders	w14938
<g/>
=
schöner	w14940
Spalier	w14941
<g/>
,
und	w14943
Heizöfen	w14944
nach	w14945
dem	w14946
neuesten	w14947
Geschmack	w14948
versehen	w14949
sind	w14950
<g/>
,
dann	w14952
auch	w14953
ein	w14954
grosser	w14955
Obst	w14956
und	w14957
englischer	w14958
Garten	w14959
<g/>
,
im	w14961
Obstgarten	w14962
befinden	w14963
sich	w14964
2	w14965
Teuche	w14966
<g/>
,
ein	w14968
chine chinesisches	w14969
<g/>
=
</p>
<p id="p230">
sisches	w14972
Lusthaus	w14973
auf	w14974
einer	w14975
Anhöhe	w14976
<g/>
,
unter	w14978
wel=chen	w14979
<g/>
=
die	w14981
Keller	w14982
sind	w14983
<g/>
;
auch	w14985
sind	w14986
8	w14987
bis	w14988
9	w14989
Zins=partheyen	w14990
<g/>
=
daselbst	w14992
<g/>
,
und	w14994
extra	w14995
Stallung	w14996
<g/>
.
Wer	w14998
Verlangen	w14999
trage	w15000
solche	w15001
Realitäten	w15002
an	w15003
sich	w15004
zu	w15005
kaufen	w15006
<g/>
,
hat	w15008
nähere	w15009
Erkundigung	w15010
entweder	w15011
im	w15012
Burgerspital	w15013
<g/>
,
gegen	w15015
die	w15016
Kärntnerstrasse	w15017
im	w15018
2ten	w15019
Stock	w15020
bey	w15021
Hrn	w15022
<g/>
.
Dr	w15024
<g/>
.
Edlen	w15026
v	w15027
<g/>
.
Senser	w15029
<g/>
,
oder	w15031
in	w15032
der	w15033
untern	w15034
Bäckenstrasse	w15035
bey	w15036
der	w15037
weissen	w15038
Rose	w15039
Nr	w15040
<g/>
.
762	w15042
im	w15043
2ten	w15044
Stock	w15045
rechterhand	w15046
einzuhollen	w15047
<g/>
.
</p>
<head id="hl61">
Landwirthschaft	w15049
zu	w15050
verkaufen	w15051
<g/>
.
</head>
<p id="p231">
Eine	w15053
halbe	w15054
Stunde	w15055
von	w15056
Wienerisch	w15057
<g/>
=
Neu=stadt	w15059
<g/>
=
an	w15061
der	w15062
Kaiserstrasse	w15063
angenehm	w15064
gelegen	w15065
<g/>
,
ist	w15067
eine	w15068
von	w15069
Robat	w15070
und	w15071
Zehend	w15072
befreyte	w15073
Land=wirthschaft	w15074
<g/>
=
<g/>
,
bestehend	w15077
in	w15078
einem	w15079
schönen	w15080
länd=lichen	w15081
<g/>
=
Wohngebäude	w15083
von	w15084
5	w15085
Zimmern	w15086
<g/>
,
einem	w15088
Vorsal	w15089
<g/>
,
Küche	w15091
<g/>
,
Speis	w15093
und	w15094
Keller	w15095
<g/>
,
Stallung	w15097
<g/>
,
Scheunen	w15099
und	w15100
Böden	w15101
<g/>
,
dann	w15103
schönen	w15104
Obst=wasserbaren	w15105
<g/>
=
Gras	w15107
<g/>
=
Küchen	w15109
<g/>
=
und	w15111
7	w15112
Tagwerk	w15113
Weingarten	w15114
<g/>
,
auch	w15116
2	w15117
zu	w15118
bewässerender	w15119
Wiesen	w15120
und	w15121
28	w15122
Joch	w15123
ackerbaren	w15124
Feldern	w15125
<g/>
,
täglich	w15127
aus	w15128
freyer	w15129
Hand	w15130
zu	w15131
verkaufen	w15132
<g/>
.
Mit	w15134
diesem	w15135
Kauf	w15136
und	w15137
auch	w15138
zugleich	w15139
das	w15140
nöthige	w15141
Wirthschafts=zeug	w15142
<g/>
=
<g/>
,
Vieh	w15145
und	w15146
die	w15147
Körner	w15148
zum	w15149
künftigen	w15150
Som=meranbau	w15151
<g/>
=
verstanden	w15153
<g/>
.
Der	w15155
Preis	w15156
von	w15157
allen	w15158
diesen	w15159
ist	w15160
4000	w15161
fl	w15162
<g/>
.
und	w15164
es	w15165
könnte	w15166
bey	w15167
der	w15168
baa=ren	w15169
<g/>
=
Bezahlung	w15171
zweyer	w15172
Drittheile	w15173
<g/>
,
der	w15175
dritte	w15176
Theil	w15177
auf	w15178
Termine	w15179
belassen	w15180
werden	w15181
<g/>
.
Schlüß=lich	w15183
<g/>
=
ist	w15185
noch	w15186
anzumerken	w15187
<g/>
,
daß	w15189
diese	w15190
Landwirth=schaft	w15191
<g/>
=
auch	w15193
den	w15194
freyen	w15195
Holzgenuß	w15196
aus	w15197
dem	w15198
Herrschaftswalde	w15199
besitzt	w15200
<g/>
.
Kauflustige	w15202
haben	w15203
sich	w15204
dieserwegen	w15205
an	w15206
die	w15207
Dollische	w15208
Buchhand=lung	w15209
<g/>
=
am	w15211
Stephansfreudhofe	w15212
in	w15213
Wien	w15214
um	w15215
nä=here	w15216
<g/>
=
Auskunft	w15218
zu	w15219
verwenden	w15220
<g/>
.
</p>
<head id="hl62">
Haus	w15222
und	w15223
Lederergerechtigkeit	w15224
zu	w15225
verkaufen	w15226
<g/>
.
</head>
<p id="p232">
Jn	w15228
der	w15229
Stadt	w15230
St	w15231
<g/>
.
Pölten	w15233
ist	w15234
das	w15235
Haus	w15236
Nr	w15237
<g/>
.
16	w15239
<g/>
,
samt	w15241
der	w15242
darauf	w15243
haftenden	w15244
Lederergerech=tigkeit	w15245
<g/>
=
und	w15247
allen	w15248
dabey	w15249
befindlichen	w15250
Geräth=schaften	w15251
<g/>
=
<g/>
,
täglich	w15254
zu	w15255
verkaufen	w15256
<g/>
.
Kauflustige	w15258
ha=ben	w15259
<g/>
=
sich	w15261
deswegen	w15262
in	w15263
St	w15264
<g/>
.
Pölten	w15266
bey	w15267
Adam	w15268
He=benstreit	w15269
<g/>
=
<g/>
,
burgl	w15272
<g/>
.
Wirth	w15274
am	w15275
Neuenmarkt	w15276
<g/>
,
oder	w15278
in	w15279
Wien	w15280
bey	w15281
Johann	w15282
Georg	w15283
Wedt	w15284
<g/>
,
Lederhand=ler	w15286
<g/>
=
am	w15288
Hohenmarkt	w15289
Nr	w15290
<g/>
.
525	w15292
<g/>
,
anzumelden	w15294
<g/>
.
</p>
<head id="hl63">
Bekanntmachung	w15296
<g/>
.
</head>
<p id="p233">
Von	w15298
dem	w15299
k	w15300
<g/>
.
k	w15302
<g/>
.
Versatzamt	w15304
wird	w15305
hiemit	w15306
er=innern	w15307
<g/>
=
<g/>
,
daß	w15310
von	w15311
den	w15312
in	w15313
dem	w15314
Monat	w15315
Novemb	w15316
<g/>
.
1790	w15318
versetzt	w15319
<g/>
,
unberichtigt	w15321
gelassene	w15322
<g/>
,
und	w15324
im	w15325
Monat	w15326
Februar	w15327
1792	w15328
in	w15329
der	w15330
Ordnung	w15331
an	w15332
die	w15333
Meistbietenden	w15334
verkauften	w15335
Pfändern	w15336
der	w15337
durch	w15338
die	w15339
Versteigerung	w15340
ausgefallenen	w15341
<g/>
,
und	w15343
durch	w15344
den	w15345
Kundschaftsbogen	w15346
heut	w15347
dato	w15348
angezeigte	w15349
Ueberschuß	w15350
gegen	w15351
die	w15352
betreffende	w15353
Originalpfand=zetel	w15354
<g/>
=
mitlerzeit	w15356
der	w15357
patentmäßig	w15358
bestimmten	w15359
Zeit=frist	w15360
<g/>
=
alda	w15362
täglich	w15363
zu	w15364
erhohlen	w15365
ist	w15366
<g/>
.
</p>
<head id="hl64">
Licit	w15368
<g/>
.
Effekten	w15370
<g/>
.
</head>
<p id="p234">
Den	w15372
12	w15373
<g/>
.
März	w15375
vormittag	w15376
von	w15377
<g/>
.
9	w15379
bis	w15380
12	w15381
<g/>
,
und	w15383
nachmittag	w15384
von	w15385
3	w15386
bis	w15387
<g/>
.
6	w15389
Uhr	w15390
werden	w15391
in	w15392
Nußdorf	w15393
